File ID,Vehicle 1 Manufacturer,Vehicle 1 Business Name,Vehicle 1 Year of Manufacturing,Vehicle 1 Make,Vehicle 1 Model,Location of Accident,City of Accident,County of Accident,State of Accident,ZIPCODE of Accident,Vehicle 1 was Moving,Vehicle 1 was Stopped in Traffic,Pedestrian Involved in Accident (w V1),Bicyclist involved in Accident (w V1),Any other involved entity (w V1),Number of Vehicles involved in Accident (w V1),Vehicle Damage,RB,LR1,LR2,LR3,RR1,RR2,RR3,LRP1,LRP2,LRP3,LRP4,RRP1,RRP2,RRP3,RRP4,FDS1,FDS2,FDS3,FDS4,FPS1,FPS2,FPS3,FPS4,LFC1,LFC2,LFC3,RFC1,RFC2,RFC3,FB,Vehicle 2 Model,Vehicle 2 Year of Manufacturing,Vehicle 2 was Moving,Vehicle 2 was Stopped in Traffic,Pedestrian Involved in Accident (w V2),Bicyclist involved in Accident (w V2),Any other involved entity (w V2),Number of Vehicles involved in Accident (w V2),Car Mode,Weather Vehicle 1,Weather Vehicle 2,Lighting Vehicle 1,Lighting Vehicle 2,Roadway Surface Vehicle 1,Roadway Surface Vehicle 2,Roadway Conditions Vehicle 1,Roadway Conditions Vehicle 2,Movement Preceding Collision Vehicle 1,Movement Preceding Collision Vehicle 2,Type of Collison Vehicle 1,Type of Collison Vehicle 2,Other Factors
zoox_052022.pdf,Zoox Inc. ,Zoox Inc. ,2016,Toyota,Highlander,Folsom St. near Essex St. ,San Francisco,San Francisco,CA,94105,N/A,/#20,N/A,N/A,Vehicle,2,Zoox Inc. ,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda Fit,2009,/#20,N/A,N/A,N/A,Vehicle,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Rear End,N/A
apple_122022.pdf,Apple Inc.,Apple Inc.,2016,Lexus,RX 450h,US 101N near Marine Pkwy Exit,Belmont,San Mateo,CA,94002,/#20,N/A,N/A,N/A,N/A,1,Apple Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Clear,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,Other,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,None Apparent
waymo_012022-p.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Sunset Boulevard and Judah Street,San Francisco,San Francisco,CA,94122,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chevrolet,N/A,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Fog/Visibility,Fog/Visibility,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Slowing/Stopping,Proceeding Straight,Other,Rear End,N/A
apple_102022.pdf,Apple Inc.,Apple Inc.,2017,Lexus,RX 450h,US-101S Ramp & Lawrence Expressway,Sunnyvale,Santa Clara,CA,94085,N/A,/#20,N/A,N/A,N/A,2,Apple Inc.,/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ford F-150,2015,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Slowing/Stopping,Making Right Turn,Rear End,Head-On,N/A
waymo_012022.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Polk Street at Sacramento Street,San Francisco,San Francisco,CA,94109,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nissan Rogue,2020,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Entrering Traffic,Other,Rear End,N/A
zoox_112022.pdf,"Zoox, Inc. dba Zoox Labs, Inc.",Zoox,2016,Toyota,Highlander,The Embarcadero and Washington Street  ,San Francisco,San Francisco,CA,94111,N/A,/#20,N/A,N/A,N/A,2,"Zoox, Inc. dba Zoox Labs, Inc.",/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VN,2021,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Rear End,Head-On,Inattention
apollo_autonomous_driving_06292023.pdf,Apollo Autonomous Driving USA LLC,Apollo Autonomous Driving USA LLC,2020,Chrysler,Pacifica,Moraga St near 34th Ave,San Francisco,San Francisco,CA,94122,/#20,N/A,N/A,N/A,N/A,2,Apollo Autonomous Driving USA LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,N/A,scooter,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Side Swipe,Head-On,Runaway Vehicle
waymo_040523.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Potrero Avenue at 21st Street,San Francisco,San Francisco,CA,94110,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ford C-Max,N/A,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Slowing/Stopping,Other,Rear End,N/A
waymo_09032023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,East 8th Street and South Main Street,Los Angeles,Los Angeles,CA,90014,N/A,N/A,N/A,N/A,Parked,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda Odyssey,2003,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Parking,Proceeding Straight,Other,Side Swipe,N/A
cruise_050123.pdf,Cruise LLC,Cruise,2022,Cruise,AV,36th Ave and Lincoln Way,San Francisco,San Francisco,CA,94122,/#20,N/A,N/A,N/A,N/A, 1,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Clear,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Making Left Turn,Other,Head-On,Other,N/A
cruise_10062023.pdf,Cruise LLC,Cruise,2023,Cruise,AV,308 Scott St,San Francisco,San Francisco,CA,94117,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Metris,2018,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Backing,Broadside,Rear End,N/A
mercedes-benz_060123.pdf,"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.","MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",2022,S CLASS,MERCEDES-BENZ,710N NEAR 91E INTERCHANGE,LONG BEACH,LOS ANGELES,CA,90805,N/A,N/A,N/A,N/A,IRON ROD,1,"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Cloudy,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,None Apparent
cruise_042123.pdf,Cruise LLC,Cruise,2023,Cruise,AV,887 Geary St,San Francisco,San Francisco,CA,94109,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SUV,N/A,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Making Left Turn,Side Swipe,Side Swipe,N/A
waymo_08192023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,13th Street at Mission Street,San Francisco,San Francisco,CA,94103,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Volkswagen Passat,2012,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
waymo_07212023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Leavenworth Street at Golden Gate Avenue,San Francisco,San Francisco,CA,94102,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ford Contour 24v,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Passing other Vehicle,Other,Rear End,N/A
zoox_052023.pdf,"Zoox Inc., dba Zoox Labs Inc.",Zoox Inc.,2017,Toyota,Highlander,Broadway Street and Montgomery Street,San Francisco,San Francisco,CA,94133,N/A,/#20,N/A,N/A,N/A,2,"Zoox Inc., dba Zoox Labs Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Raining,Raining,Dark w Street-lights,Dark w Street-lights,Wet,Wet,No unusual conditions,No unusual conditions,Stopped,Making Left Turn,Head-On,Head-On,N/A
cruise_051823.pdf,Cruise LLC,Cruise,2023,Cruise,AV,450 10th St,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,N/A, 1,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Clear,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Backing,Other,Hit Object,Other,N/A
mercedes-benz_020923.pdf,"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.","MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",2022,MERCEDES-BENZ,S580,405FWY SOUTH,GARDENA,LOS ANGELES,CA,90248,/#20,N/A,N/A,N/A,N/A,2,"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,JEEP,2020,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Other,Rear End,CVC Sections Not Violated
waymo_050323.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Pine Street near Broderick Street,San Francisco,San Francisco,CA,94115,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,/Yes,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda CR-V EX,2007,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Cloudy,Cloudy,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Other,Rear End,N/A
cruise_050323.pdf,Cruise LLC,Cruise,2022,Cruise,AV,Three Embarcadero Center,San Francisco,San Francisco,CA,94111,/#20,N/A,N/A,N/A,N/A, 1,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,/Yes,N/A,N/A,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Raining,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Wet,Slippery,No unusual conditions,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,N/A
waymo_08112023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,North Curson Avenue at Waring Avenue,Los Angeles,Los Angeles,CA,90046,/#20,N/A,N/A,N/A,N/A,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Clear,Wind,Dusk/Dawn,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Slowing/Stopping,Other,Hit Object,Other,N/A
zoox_08162023.pdf,"Zoox, Inc. dba Zoox Labs Inc. ",Zoox,2017,Toyota,Highlander,Sagamore St. and Orizaba St.,San Francisco,San Francisco,CA,94112,/#20,N/A,N/A,N/A,N/A,2,"Zoox, Inc. dba Zoox Labs Inc. ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nissan Altima,2016,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Rear End,Rear End,Stop and Go Traffic
waymo_040323.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Jack London Alley at Varney Place,San Francisco,San Francisco,CA,94107,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda Pilot,2017,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Side Swipe,N/A
weride_030923.pdf,WeRide Corp,WeRide,2019,NISSAN,LEAF,Washington and The Embarcadero,SAN FRANCISCO,SAN FRANCISCO,CA,94105,N/A,/#20,N/A,N/A,N/A,2,WeRide Corp,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DODGE ,2020,/#20,N/A,N/A,N/A,N/A,1,Conventional Mode,Cloudy,Cloudy,Daylight,Dark w Non-functioning Street-lights,Wet,Slippery,No unusual conditions,No unusual conditions,Stopped,Passing other Vehicle,Rear End,Head-On,CVC Sections Not Violated
cruise_050723.pdf,Cruise LLC,Cruise,2022,Cruise,AV,1494 Polk St,San Francisco,San Francisco,CA,94109,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Scooter,N/A,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Side Swipe,Head-On,N/A
zoox_031623.pdf,"Zoox, Inc. dba Zoox Labs, Inc. ",Zoox,2019,Toyota,Highlander,Division Street approaching Bryant Street,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,Vehicle,2,"Zoox, Inc. dba Zoox Labs, Inc. ",N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda Insight,2019,N/A,/#20,N/A,N/A,Vehicle,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Making Right Turn,Parking,Side Swipe,Side Swipe,N/A
waymo_050723.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Bay Street near Mason Street,San Francisco,San Francisco,CA,94133,N/A,/#20,N/A,N/A,N/A,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/#20,N/A,1,Autonomous Mode,Clear,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Head-On,Other,N/A
waymo_07292023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Colorado Avenue near Ocean Avenue,Santa Monica,Los Angeles,CA,90401,N/A,/#20,N/A,/#20,N/A,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,/#20,N/A,N/A,/#20,N/A,1,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Side Swipe,N/A
cruise_070223.pdf,Cruise LLC,Cruise,2023,Cruise,AV,190 Franklin St,San Francisco,San Francisco,CA,94102,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kia Forte,2022,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Changing Lanes,Side Swipe,Side Swipe,N/A
waymo_021523.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-PACE,North Point Street at Buchanan Street,San Francisco,San Francisco,CA,94123,/#20,N/A,N/A,N/A,N/A,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Clear,Wind,Dark w Street-lights,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,N/A
cruise_08142023.pdf,Cruise LLC,Cruise,2023,Cruise,AV,131 Albion St,San Francisco,San Francisco,CA,94110,N/A,/#20,N/A,N/A,N/A, 2,Cruise LLC,N/A,/Yes,/Yes,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ford truck,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Side Swipe,Side Swipe,N/A
cruise_052123.pdf,Cruise LLC,Cruise,2022,Cruise,AV,1121 Folsom St,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,/Yes,/Yes,N/A,Impreza,2007,N/A,/#20,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,"Holes,Deep Rut",No unusual conditions,Proceeding Straight,Parking,Side Swipe,Side Swipe,N/A
waymo_052123.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Toland Street at Toland Place,San Francisco,San Francisco,CA,94124,/#20,N/A,N/A,N/A,small dog,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Autonomous Mode,Cloudy,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Proceeding Straight,Other,Hit Object,Other,N/A
cruise_032223_2.pdf,Cruise LLC,Cruise,2023,Cruise,AV,1258 Shafter Avenue,San Francisco,San Francisco,CA,94124,/#20,N/A,N/A,N/A,N/A, 2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,/Yes,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,Autonomous Mode,Raining,Raining,Dark w Street-lights,Dark w Street-lights,Wet,Wet,No unusual conditions,No unusual conditions,Proceeding Straight,Parking,Head-On,Hit Object,N/A
waymo_08132023.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Howard Street at Fourth Street,San Francisco,San Francisco,CA,94103,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,/Yes,N/A,Hyundai Elantra,2013,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Making Left Turn,Other,Side Swipe,N/A
pony-ai_060523.pdf,"Pony.ai, Inc.",Pony.ai,2021,Hyundai,Kona EV,Warren Ave & Kato Rd,Fremont,Alameda,CA,94538,N/A,/#20,N/A,N/A,Vehicle,2,"Pony.ai, Inc.",/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda Accord,N/A,/#20,N/A,N/A,N/A,Vehicle,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,None Apparent
waymo_040623.pdf,Waymo LLC,Waymo LLC,2021,Jaguar,I-Pace,Randall Street near Harper Street,San Francisco,San Francisco,CA,94110,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Side Swipe,N/A
